Epoch [1/60],  U_d: -0.0294,  U_a: -0.9959,  test accuracy: 0.6796,  forget accuracy: 0.9912,  retain accuracy: 0.9950,  att accuracy: 0.5020,  MIA accuracy: 0.6953,  MIA auc: 0.7502,  MIA recall: 0.9230, 
Epoch [2/60],  U_d: -0.4741,  U_a: -0.9944,  test accuracy: 0.5748,  forget accuracy: 0.7934,  retain accuracy: 0.8796,  att accuracy: 0.5027,  MIA accuracy: 0.6052,  MIA auc: 0.6396,  MIA recall: 0.7250, 
Epoch [3/60],  U_d: -0.4888,  U_a: -1.0162,  test accuracy: 0.5712,  forget accuracy: 0.7540,  retain accuracy: 0.8738,  att accuracy: 0.4918,  MIA accuracy: 0.5829,  MIA auc: 0.6090,  MIA recall: 0.6640, 
Epoch [4/60],  U_d: -0.3191,  U_a: -0.9998,  test accuracy: 0.5922,  forget accuracy: 0.7868,  retain accuracy: 0.9096,  att accuracy: 0.5000,  MIA accuracy: 0.5796,  MIA auc: 0.6154,  MIA recall: 0.6692, 
Epoch [5/60],  U_d: -0.3525,  U_a: -1.0046,  test accuracy: 0.6048,  forget accuracy: 0.7788,  retain accuracy: 0.9297,  att accuracy: 0.4976,  MIA accuracy: 0.5716,  MIA auc: 0.5916,  MIA recall: 0.6852, 
Epoch [6/60],  U_d: -0.1979,  U_a: -0.9922,  test accuracy: 0.6174,  forget accuracy: 0.7862,  retain accuracy: 0.9471,  att accuracy: 0.5038,  MIA accuracy: 0.5774,  MIA auc: 0.6022,  MIA recall: 0.6980, 
Epoch [7/60],  U_d: -0.1747,  U_a: -0.9996,  test accuracy: 0.6378,  forget accuracy: 0.8110,  retain accuracy: 0.9717,  att accuracy: 0.5001,  MIA accuracy: 0.5764,  MIA auc: 0.5914,  MIA recall: 0.7168, 
Epoch [8/60],  U_d: -0.1739,  U_a: -1.0030,  test accuracy: 0.6268,  forget accuracy: 0.7940,  retain accuracy: 0.9625,  att accuracy: 0.4984,  MIA accuracy: 0.5665,  MIA auc: 0.5841,  MIA recall: 0.6920, 
Epoch [9/60],  U_d: -0.0927,  U_a: -1.0020,  test accuracy: 0.6272,  forget accuracy: 0.7802,  retain accuracy: 0.9555,  att accuracy: 0.4989,  MIA accuracy: 0.5767,  MIA auc: 0.6003,  MIA recall: 0.6878, 
Epoch [10/60],  U_d: -0.0229,  U_a: -0.9898,  test accuracy: 0.6248,  forget accuracy: 0.7728,  retain accuracy: 0.9523,  att accuracy: 0.5050,  MIA accuracy: 0.5728,  MIA auc: 0.6026,  MIA recall: 0.6742, 
Epoch [11/60],  U_d: -0.0442,  U_a: -0.9988,  test accuracy: 0.6042,  forget accuracy: 0.7428,  retain accuracy: 0.9324,  att accuracy: 0.5005,  MIA accuracy: 0.5554,  MIA auc: 0.5776,  MIA recall: 0.6504, 
Epoch [12/60],  U_d: -0.1215,  U_a: -0.9986,  test accuracy: 0.6054,  forget accuracy: 0.7448,  retain accuracy: 0.9366,  att accuracy: 0.5006,  MIA accuracy: 0.5703,  MIA auc: 0.5885,  MIA recall: 0.6672, 
Epoch [13/60],  U_d: -0.0212,  U_a: -0.9908,  test accuracy: 0.6188,  forget accuracy: 0.7574,  retain accuracy: 0.9542,  att accuracy: 0.5045,  MIA accuracy: 0.5642,  MIA auc: 0.5938,  MIA recall: 0.6580, 
Epoch [14/60],  U_d: -0.0616,  U_a: -1.0112,  test accuracy: 0.6056,  forget accuracy: 0.7382,  retain accuracy: 0.9357,  att accuracy: 0.4943,  MIA accuracy: 0.5605,  MIA auc: 0.5785,  MIA recall: 0.6560, 
Epoch [15/60],  U_d: -0.2070,  U_a: -1.0004,  test accuracy: 0.6106,  forget accuracy: 0.7324,  retain accuracy: 0.9441,  att accuracy: 0.4997,  MIA accuracy: 0.5578,  MIA auc: 0.5780,  MIA recall: 0.6386, 
Epoch [16/60],  U_d: -0.1869,  U_a: -1.0010,  test accuracy: 0.5908,  forget accuracy: 0.7046,  retain accuracy: 0.9239,  att accuracy: 0.4994,  MIA accuracy: 0.5534,  MIA auc: 0.5716,  MIA recall: 0.6236, 
Epoch [17/60],  U_d: -0.0268,  U_a: -0.9974,  test accuracy: 0.6000,  forget accuracy: 0.7098,  retain accuracy: 0.9397,  att accuracy: 0.5012,  MIA accuracy: 0.5523,  MIA auc: 0.5748,  MIA recall: 0.6280, 
Epoch [18/60],  U_d: -0.0854,  U_a: -1.0024,  test accuracy: 0.6080,  forget accuracy: 0.7254,  retain accuracy: 0.9479,  att accuracy: 0.4987,  MIA accuracy: 0.5505,  MIA auc: 0.5686,  MIA recall: 0.6358, 
Epoch [19/60],  U_d: -0.0827,  U_a: -0.9864,  test accuracy: 0.6002,  forget accuracy: 0.6984,  retain accuracy: 0.9301,  att accuracy: 0.5067,  MIA accuracy: 0.5492,  MIA auc: 0.5664,  MIA recall: 0.6168, 
Epoch [20/60],  U_d: -0.0604,  U_a: -1.0158,  test accuracy: 0.5870,  forget accuracy: 0.6908,  retain accuracy: 0.9266,  att accuracy: 0.4920,  MIA accuracy: 0.5584,  MIA auc: 0.5719,  MIA recall: 0.6314, 
Epoch [21/60],  U_d: -0.1163,  U_a: -0.9886,  test accuracy: 0.5826,  forget accuracy: 0.6838,  retain accuracy: 0.9179,  att accuracy: 0.5056,  MIA accuracy: 0.5558,  MIA auc: 0.5695,  MIA recall: 0.6246, 
Epoch [22/60],  U_d: -0.1175,  U_a: -0.9936,  test accuracy: 0.5758,  forget accuracy: 0.6790,  retain accuracy: 0.9111,  att accuracy: 0.5031,  MIA accuracy: 0.5538,  MIA auc: 0.5702,  MIA recall: 0.6058, 
Epoch [23/60],  U_d: -0.0657,  U_a: -1.0078,  test accuracy: 0.5872,  forget accuracy: 0.6724,  retain accuracy: 0.9143,  att accuracy: 0.4960,  MIA accuracy: 0.5465,  MIA auc: 0.5642,  MIA recall: 0.6036, 
Epoch [24/60],  U_d: -0.1089,  U_a: -1.0040,  test accuracy: 0.5774,  forget accuracy: 0.6714,  retain accuracy: 0.9231,  att accuracy: 0.4979,  MIA accuracy: 0.5492,  MIA auc: 0.5669,  MIA recall: 0.5996, 
Epoch [25/60],  U_d: -0.1157,  U_a: -0.9944,  test accuracy: 0.5788,  forget accuracy: 0.6724,  retain accuracy: 0.9257,  att accuracy: 0.5027,  MIA accuracy: 0.5464,  MIA auc: 0.5569,  MIA recall: 0.6064, 
Epoch [26/60],  U_d: -0.0376,  U_a: -0.9958,  test accuracy: 0.5692,  forget accuracy: 0.6604,  retain accuracy: 0.9262,  att accuracy: 0.5020,  MIA accuracy: 0.5318,  MIA auc: 0.5453,  MIA recall: 0.5786, 
Epoch [27/60],  U_d: -0.1901,  U_a: -1.0028,  test accuracy: 0.5612,  forget accuracy: 0.6486,  retain accuracy: 0.9163,  att accuracy: 0.4985,  MIA accuracy: 0.5305,  MIA auc: 0.5487,  MIA recall: 0.5752, 
Epoch [28/60],  U_d: -0.1539,  U_a: -0.9898,  test accuracy: 0.5630,  forget accuracy: 0.6390,  retain accuracy: 0.8981,  att accuracy: 0.5050,  MIA accuracy: 0.5329,  MIA auc: 0.5411,  MIA recall: 0.5744, 
Epoch [29/60],  U_d: -0.1060,  U_a: -0.9928,  test accuracy: 0.5524,  forget accuracy: 0.6290,  retain accuracy: 0.8870,  att accuracy: 0.5035,  MIA accuracy: 0.5393,  MIA auc: 0.5504,  MIA recall: 0.5826, 
Epoch [30/60],  U_d: -0.0700,  U_a: -1.0074,  test accuracy: 0.5532,  forget accuracy: 0.6334,  retain accuracy: 0.8995,  att accuracy: 0.4962,  MIA accuracy: 0.5298,  MIA auc: 0.5418,  MIA recall: 0.5664, 
Epoch [31/60],  U_d: -0.0801,  U_a: -0.9958,  test accuracy: 0.5674,  forget accuracy: 0.6450,  retain accuracy: 0.9187,  att accuracy: 0.5020,  MIA accuracy: 0.5374,  MIA auc: 0.5458,  MIA recall: 0.5700, 
Epoch [32/60],  U_d: -0.1259,  U_a: -0.9994,  test accuracy: 0.5542,  forget accuracy: 0.6270,  retain accuracy: 0.8922,  att accuracy: 0.5002,  MIA accuracy: 0.5277,  MIA auc: 0.5422,  MIA recall: 0.5556, 
